Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
 7705326079152	PONQUE BIMBO X220 G	$0	$6.500	$0	N/A	0.000	0
 7702914594462	PONQUE RAMO TRADICIONAL X230 G	$0	$6.200	$0	N/A	0.000	0
 7702914599375	PONQUE VINO RAMO X220G	$0	$0	$0	0,00	0.000	0
 PONYMALTAVIDRIO330	PONY MALTA  VIDRIO 330	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702004025890	PONY MALTA 2L	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 7702004013668	PONY MALTA MINI X200 ML	$0	$1.500	$0	N/A	0.000	0
 7702004013484	PONY MALTA PET X330 ML	$0	$3.000	$0	N/A	0.000	0
 7702004013514	PONY MALTA X 1.5 LT	$0	$6.000	$0	N/A	0.000	0
 7702004013842	PONY MALTA X 1LT	$0	$4.500	$0	N/A	0.000	0
 7702004025036	PONY MALTA X 2L	$0	$7.000	$0	N/A	0.000	0
 7702090029543	POSTOBON BRETAÑA PET  X 1.5L	$0	$5.000	$0	N/A	0.000	0
 7702090033175	POSTOBON KOLA	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7709717312446	POWER ESPONJA ACERO	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702535009994	POWERADE AZUL 500 ML	$0	$3.500	$0	N/A	0.000	0
 7702535009987	POWERADE FRUTAS TROPOICALES  5000 ML	$0	$5.000	$0	N/A	0.000	0
 7701101245378	PRACTICARNE ZENU X 200 GR	$0	$9.500	$0	N/A	0.000	0
 7702535012055	PREMIO  ROJO  X 400 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702535001912	PREMIO X3L	$0	$0	$0	0,00	0.000	0
 7702177024447	PREPARACIONES CALIENTESV125G	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 4005800108532	PRESERVATIVOS DUO X2	$0	$0	$0	0,00	0.000	0
 7702018880409	PRESTOBARBA GILLETTE 3 HOJAS	$0	$4.800	$0	N/A	0.000	0
 6936760838291	PRIV BAR FLORIDA LIMONADE	$0	$25.000	$0	N/A	0.000	- Sin Departamento -
 7702025120000	PROTE CARVE PL X165GR	$0	$0	$0	0,00	0.000	0
 7702113043310	PROTECTOR SOLAR TANGA 13 GR	$0	$25.200	$0	N/A	0.000	- Sin Departamento -
 7702031501398	PROTECTORES CARE FREE X15	$0	$2.600	$0	N/A	0.000	0
 7702027434242	PROTECTORES LARGOS NOSOTRAS X10	$0	$2.200	$0	N/A	0.000	0
 7702027434020	PROTECTORES NOSOTRAS DIARIOS NORMAL TELA X 15	$0	$2.200	$0	N/A	0.000	0
 7702010420382	PROTEX	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7509546693552	PROTEX JABON AVENA Y CACAO X110G	$0	$3.700	$0	N/A	0.000	0
 7509546693521	PROTEX JABON GLICERINA  110 GR	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7702010420917	PROTEX JABON MACADAMIA 110 GR	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7702010420849	PROTEX OMEGA3	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7702007062502	PSTILLA CHOCOLATE TESALIA X25 G	$0	$1.200	$0	N/A	0.000	0
 7702521149741	PURINA  DOG CHOW  CACHORROS 475 GR	$0	$5.450	$0	N/A	0.000	- Sin Departamento -
 7702521105884	PURINA DOG CHOW  1.8 AÑOS	$0	$5.200	$0	N/A	0.000	- Sin Departamento -
 6999859880120	PURUMUSIC M 12	$0	$17.000	$0	N/A	0.000	- Sin Departamento -
 7509546677019	Palmolive	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7709453046148	Panala Las Delicias 800gr	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7709990021332	Panela 	$0	$6.400	$0	N/A	0.000	- Sin Departamento -
 7707325970010	Panela Marquesa	$6.400	$7.800	$0	N/A	0.000	- Sin Departamento -
 7702354950354	Panelada	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7702354958664	Panelada	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7500435247986	Pantene  Shampoo	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 6930501059624	Papel Aluminio	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 PASTILLASDULCES	Pastillas Dulces	$0	$500	$0	N/A	0.000	- Sin Departamento -
 706460249361	Pedigre X100g	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 7506174515089	Pedigree	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 7896029019009	Pedigree	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 706460249316	Pedigree Cachorro	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 706460249286	Pedigree X100g	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 706460249279	Pedigree X100g	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 7707822755271	Pilas Tronex AA ECONOMICAS	$0	$2.600	$0	N/A	0.000	- Sin Departamento -
 7702011021106	Pirulito Leche X 24 Und	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702011020987	Pirulito Surtido X24 Und	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702402059299	Polet	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 7705326016553	Ponque BIMBO 3 Leches 55g	$0	$2.400	$0	N/A	0.000	- Sin Departamento -
 7702004025753	Pony Malta 1 L	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7509546680422	Protex Carbon	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7702010097966	Protex Duo 	$0	$3.700	$0	N/A	0.000	- Sin Departamento -
 7702189053282	QUACKER INTEGRA. GRANOLA - AJON. 30G	$0	$0	$0	0,00	0.000	0
 7702189053336	QUAKER INTEGRAL 30 GR	$0	$1.600	$0	N/A	0.000	- Sin Departamento -
 7707222550049	QUECITO BETANIA X 400 GR	$0	$8.800	$0	N/A	0.000	- Sin Departamento -
 7707222550063	QUESITO BETANIA 200G	$0	$4.700	$0	N/A	0.000	0
 7.70253501205577E19	QUESITO BETANIA X 400GR	$0	$0	$0	0,00	0.000	0
 7707222550551	QUESITO BETANIA X500GR	$0	$11.500	$0	N/A	0.000	0
 7702129014298	QUESITO MONTEFRIO CAJITA COLANTA X 200 G	$0	$4.700	$0	N/A	0.000	0
 7702129014243	QUESITO MONTEFRIO COLANTA X 380 G	$7.120	$8.800	$0	N/A	0.000	0
 7702129014083	QUESITO MONTEFRIO COLANTA X200G	$3.910	$4.700	$0	N/A	0.000	- Sin Departamento -
 7702001011308	QUESO CREMA ALPINA 200G	$0	$7.200	$0	N/A	0.000	- Sin Departamento -
 7702129025034	QUESO CREMA COLANTA X 150 G	$0	$4.600	$0	N/A	0.000	0
 7702129025201	QUESO CREMA COLANTA X 230 GR	$0	$6.200	$0	N/A	0.000	0
 7702129025157	QUESO CREMA COLANTA X 400 GR	$0	$10.500	$0	N/A	0.000	0
 7702129020626	QUESO DOBLE CREMA COLANTA	$0	$11.500	$0	N/A	0.000	0
 7702129020800	QUESO MOZARELLA TAJADO COLANTA X  250 GR	$0	$11.500	$0	N/A	0.000	0
 7707269726216	QUESO MOZARELLA X200 GR	$0	$0	$0	0,00	0.000	0
 7702222002468	QUESO PARMESANO RALLADO DEL VECCHIO X 100G	$0	$8.500	$0	N/A	0.000	0
 7702001012053	QUESO PARMESANO X 100 GR	$0	$11.500	$0	N/A	0.000	0
 7702001012022	QUESO PARMESANO X 40 GR	$0	$4.900	$0	N/A	0.000	0
 7707290710420	QUESUDITO SNACK 	$0	$2.400	$0	N/A	0.000	- Sin Departamento -
 77040985	QUINBAYA  X2	$0	$0	$0	0,00	0.000	0
 7702354948092	QUIPITOS	$0	$0	$0	0,00	0.000	0
 7702354930783	QUIPITOS X 8 G	$0	$600	$0	N/A	0.000	0
 7702001011315	Queso Crema Alpina 380g	$0	$13.000	$0	N/A	0.000	- Sin Departamento -
 7501032926199	RAID MAX 241 GR	$0	$15.900	$0	N/A	0.000	- Sin Departamento -
 8719200453128	RAMA X 225G	$0	$0	$0	0,00	0.000	0
 7891079013786	RAMEL CAMARON	$0	$3.200	$0	N/A	0.000	- Sin Departamento -
 7891079014042	RAMEL CARNE	$0	$3.200	$0	N/A	0.000	- Sin Departamento -
 7891079013335	RAMEL COSTILLA	$0	$3.200	$0	N/A	0.000	- Sin Departamento -
 7891079014066	RAMEL POLLO	$0	$3.300	$0	N/A	0.000	- Sin Departamento -
 7891079013939	RAMEL POLLO PICANTE	$0	$3.200	$0	N/A	0.000	- Sin Departamento -
 7891079012444	RAMEL VERDURAS	$0	$3.200	$0	N/A	0.000	- Sin Departamento -
 7702914606530	RAMITO CUMPLEAÑOS X2	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702914598842	RAMITO X2	$0	$2.000	$0	N/A	0.000	0
 7702914594479	RAMO CHOCOLATE X 230G	$0	$8.300	$0	N/A	0.000	0
 7702914602372	RAMO FRUTOS SILVESTRES X 230 GR	$0	$9.300	$0	N/A	0.000	- Sin Departamento -
 7702914605823	RAMO GANSITO BOMBON 48 GR	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702914603980	RAMO SELECTA CAFE X230G	$0	$0	$0	0,00	0.000	0
 7702914605304	RAMO SELECTA RON  X260G	$0	$0	$0	0,00	0.000	0
 HTTPSÑ--WA.LINK-PEPS	RECETA CLASICA 	$0	$4.200	$0	N/A	0.000	- Sin Departamento -
 7709136653540	RECOJEDOR SUCARY	$0	$6.200	$0	N/A	0.000	- Sin Departamento -
 7707346260053	RECOLECTOR  CROPOLOGICO	$0	$800	$0	N/A	0.000	- Sin Departamento -
 9002490100070	REDBULL ORIGINAL X250 ML	$0	$7.000	$0	N/A	0.000	0
 7702354955724	REFERSCO BOKA LIMA LIMON X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354956790	REFRESCO BOKA COROZ0 X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354956684	REFRESCO BOKA DURAZNO 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354956806	REFRESCO BOKA FRESA	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354956707	REFRESCO BOKA GUANABANAQ X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354955786	REFRESCO BOKA MANDARINA X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354955731	REFRESCO BOKA NARANJA  X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354956677	REFRESCO BOKA X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702354955656	REFRESCO BPOKA PANELA LIMON X 10 GR	$0	$800	$0	N/A	0.000	- Sin Departamento -
 703980851975	RES FREIR FILEMON X100G	$0	$0	$0	0,00	0.000	0
 7702006206808	REXONA CLINICAL MEN 30 GR	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702006206815	REXONA CLINICAL MUJER X 30 GR	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702193149339	RICA AVENA QUAKER 55GR	$0	$1.500	$0	N/A	0.000	0
 RICOSTILLACUBOUNID	RICOSTILLA CUBO UNIDAD	$0	$500	$0	N/A	0.000	- Sin Departamento -
 RICOSTILLADESMENUZAD	RICOSTILLA DESMENUZADO 	$0	$500	$0	N/A	0.000	- Sin Departamento -
 7703090094357	RINGO CACHORROS X1KG	$0	$6.600	$0	N/A	0.000	0
 7703090112426	RINGO ORIGINAL ADULTO X 1KG	$0	$6.600	$0	N/A	0.000	0
 7703090810117	RINGO PRO ADULTO X1 KL	$0	$6.900	$0	N/A	0.000	0
 7622201389895	RITZ QUESO X 30G	$0	$1.600	$0	N/A	0.000	0
 7622201390112	RITZ ROLLO  52.5 GR	$0	$2.000	$0	N/A	0.000	0
 7703133010160	RIZADA FAMILIAR LIMON X105 G	$0	$6.600	$0	N/A	0.000	0
 7703133010184	RIZADAS MAYONESA 105G	$0	$6.500	$0	N/A	0.000	0
 7703133010177	RIZADAS TOMATE 105 G	$0	$6.600	$0	N/A	0.000	0
 8410525159039	ROLLER FANTASIA	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7702303963527	ROMANS MORADO	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702168213508	RON CALDAS 1/4	$0	$22.000	$0	N/A	0.000	0
 7702168217308	RON CALDAS 750 ML	$28.200	$55.000	$0	N/A	0.000	- Sin Departamento -
 7702168211504	RON CALDAS SHOTS	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702049101160	RON MEDELLIN 3 AÑOS  X 260 ML	$0	$20.000	$0	N/A	0.000	- Sin Departamento -
 7702049100583	RON MEDELLIN 3 AÑOS TRADICIONAL	$0	$30.000	$0	N/A	0.000	0
 7702049100613	RON MEDELLIN AÑEJO 3 AÑOS X 2000 ML	$0	$127.000	$0	N/A	0.000	- Sin Departamento -
 7702439845827	ROSADA BARY DOY PACK 140GRM	$0	$2.900	$0	N/A	0.000	0
 7707310990221	ROSCON CON AREQUIPE 280 GR	$0	$5.200	$0	N/A	0.000	0
 7707310990214	ROSCON DE GUAYABA 280 GR	$0	$5.200	$0	N/A	0.000	0
 7709990105667	ROSQUILLAS HORNEADAS X60G	$0	$4.200	$0	N/A	0.000	0
 7707201106946	ROSQUILLAS LA 96	$0	$2.200	$0	N/A	0.000	0
 7707201100142	ROSQUILLAS LA 96 FAMILIAR 120G	$0	$7.400	$0	N/A	0.000	0
 7707290710017	ROSQUITAS CASERITAS X16G	$0	$1.500	$0	N/A	0.000	0
 7707290710031	ROSQUITAS CASERITAS X50G	$0	$4.000	$0	N/A	0.000	0
 7707290711281	ROSQUITAS CASERITAS  X 30G	$0	$2.600	$0	N/A	0.000	0
 7709586559843	ROSQUITAS NAKI X18G	$0	$1.000	$0	N/A	0.000	0
 7702303006354	ROTHMAN ROJO	$0	$4.500	$0	N/A	0.000	0
 7702303537643	ROTHMANS NEGRO	$0	$4.500	$0	N/A	0.000	0
 77064981	ROTHMANS OF LONDON	$0	$0	$0	0,00	0.000	0
 7703133013444	Rizadas	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 7702097138736	S SOYA LA CONSTANCIA X100GR	$0	$2.200	$0	N/A	0.000	0
 7702097148636	S TOMATE LA CONSTANCIA X80GR	$0	$1.700	$0	N/A	0.000	0
 6580901071018	SACAPUNTAS METAL	$0	$600	$0	N/A	0.000	0
 7702204694216	SAL DE AJO EXTRA 55 GR	$0	$1.400	$0	N/A	0.000	0
 7702057802110	SAL DE FRUTAS	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702057804855	SAL DE FRUTAS LUA	$0	$3.000	$0	N/A	0.000	0
 SALDEFRUTASLUAPLUSUN	SAL DE FRUTAS LUA PLUS UN	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7703812012935	SAL MARINA  REFISALX 110G	$0	$0	$0	0,00	0.000	0
 7703812101202	SAL REFISAL 1000 GR	$0	$2.800	$0	N/A	0.000	0
 7703812101103	SAL REFISAL X 500 GR	$0	$1.500	$0	N/A	0.000	0
 7702097148520	SALASA BBQ X80 GR	$0	$1.700	$0	N/A	0.000	- Sin Departamento -
 7701101242049	SALCH VIENA ZENU X 150G	$0	$6.000	$0	N/A	0.000	0
 7701101247112	SALCH. RANCHERA TRIPACK X 75G	$0	$4.600	$0	N/A	0.000	0
 7701101357927	SALCH. TRAD ZENU TRIPACK X 102 G	$0	$4.000	$0	N/A	0.000	0
 7706667990502	SALCH. VIENA ABURRA 150G	$3.400	$4.200	$0	N/A	0.000	0
 7701101358245	SALCH.RANCHERA PENTAPACK X 115 GR	$0	$6.600	$0	N/A	0.000	0
 7701101261071	SALCH.TRADI. ZENU X 225G	$0	$9.200	$0	N/A	0.000	0
 7707195160443	SALCHICHA MANGUERA JAF X500GR	$0	$4.500	$0	N/A	0.000	0
 7702398040974	SALCHICHA MANGUERA RICA X 360 G	$0	$0	$0	0,00	0.000	0
 7702398041209	SALCHICHA RICA X8U	$0	$0	$0	0,00	0.000	0
 7701101261668	SALCHICHA SUPER RANCHERA X 120 GR	$0	$6.800	$0	N/A	0.000	0
 7702439081942	SALCHICHAS BARY 150G	$0	$5.600	$0	N/A	0.000	0
 7707346663052	SALCHICHON CERVECERO FAIZAN 500G	$0	$0	$0	0,00	0.000	0
 7707346662000	SALCHICHON CERVECERO FAIZAN 500G	$0	$9.500	$0	N/A	0.000	0
 7707346660815	SALCHICHON CERVECERP FAIZAN 1500GR	$0	$19.800	$0	N/A	0.000	- Sin Departamento -
 7701101362402	SALCHICHON CERVERONI ESTANDAR X40G	$0	$1.600	$0	N/A	0.000	0
 7701101357286	SALCHICHON TRADICIONAL ZENU X620G	$0	$9.500	$0	N/A	0.000	0
 7703812004862	SALERO REFISAL X 130 GR	$0	$2.000	$0	N/A	0.000	0
 7702439005504	SALSA  BBQ  BARY  X 400GR	$0	$8.700	$0	N/A	0.000	- Sin Departamento -
 7706667990861	SALSA AJO ABURRA 165 ML	$2.290	$3.600	$0	N/A	0.000	- Sin Departamento -
 7702097148537	SALSA BBQ LA CONSTANCIA X 190 GR	$0	$5.600	$0	N/A	0.000	0
 7702439003074	SALSA CHINA BARY X 155 ML	$0	$3.500	$0	N/A	0.000	0
 7706667990786	SALSA DE AJI ABURRA	$0	$2.900	$0	N/A	0.000	0
 7702097039767	SALSA DE CIRUELA CONSTANCIA X 20 GR	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7707355510590	SALSA DE PIÑA	$0	$2.600	$0	N/A	0.000	0
 7702097039774	SALSA DE PIÑA LA CONSTANCIA X 200G	$5.083	$6.000	$0	N/A	0.000	0
 7702439339715	SALSA DE TOMATE BARY DOY PACK X170GR	$0	$2.800	$0	N/A	0.000	0
 7702439281830	SALSA DE TOMATE BARY X150G	$0	$2.900	$0	N/A	0.000	- Sin Departamento -
 7702047041208	SALSA DE TOMATE FRUCO	$0	$2.700	$0	N/A	0.000	- Sin Departamento -
 7702047041291	SALSA DE TOMATE FRUCO X 120G	$0	$3.000	$0	N/A	0.000	0
 7702047005330	SALSA DE TOMATE FRUCO X 400 G	$0	$11.900	$0	N/A	0.000	0
 7702047041253	SALSA DE TOMATE FRUCOX85G	$0	$2.400	$0	N/A	0.000	0
 7702439073985	SALSA DE TOMATE X 120G	$0	$0	$0	0,00	0.000	0
 7702024014799	SALSA GULASH MAGGI X45 G	$0	$0	$0	0,00	0.000	0
 7706667383441	SALSA HUMO ABURRA	$0	$2.900	$0	N/A	0.000	0
 7702439006228	SALSA HUMO BARY X 155CM	$0	$3.500	$0	N/A	0.000	0
 7702439003067	SALSA INGLESA BARY X 155 ML	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 7706667990816	SALSA NEGRA ABURRA	$0	$2.900	$0	N/A	0.000	0
 7702439000936	SALSA NEGRA BARY 155 ML	$0	$3.500	$0	N/A	0.000	0
 7702439002794	SALSA PARA CARNES BARY 175GRM	$0	$5.200	$0	N/A	0.000	0
 7702439644505	SALSA ROSADA BARY X 100 GR	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702097148629	SALSA ROSADA X80G	$0	$1.700	$0	N/A	0.000	0
 7706667990823	SALSA SOYA ABURRA	$0	$2.900	$0	N/A	0.000	0
 7702097137746	SALSA TARTARA LA CONSTANCIA  X 190 GR	$0	$6.400	$0	N/A	0.000	0
 7702047194676	SALSA TOMATE 	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 7702439417062	SALSA TOMATE BARY X 110 GR	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702439001032	SALSA TOMATE BARY X 400	$0	$8.400	$0	N/A	0.000	- Sin Departamento -
 7702025150748	SALTIN  X 1 TACO	$1.667	$2.000	$0	N/A	0.000	0
 7702025125173	SALTIN 4 TACOS	$5.854	$7.100	$0	N/A	0.000	0
 7702025139972	SALTIN INTEGRAL X136G	$0	$3.200	$0	N/A	0.000	0
 7702025189243	SALTIN INTEGRAL X3	$0	$9.300	$0	N/A	0.000	0
 7702025139965	SALTIN NOEL QUESO MANTEQUILLA TACO X 1	$0	$3.200	$0	N/A	0.000	0
 7702025148110	SALTIN QUESO MANTEQUILLATC X 3 X338 G	$7.579	$8.300	$0	N/A	0.000	0
 7702097135629	SALÑSA DE TOMATE LA CONSTANCIA X 150 GR	$0	$2.400	$0	N/A	0.000	- Sin Departamento -
 7706667900099	SARDINA ABURRA 125 G	$4.248	$5.200	$0	N/A	0.000	0
 7706667900051	SARDINA ABURRA X 400 G	$0	$0	$0	0,00	0.000	0
 7706667900075	SARDINA SALSA DE TOMATE ABURRA X 155 G	$0	$5.300	$0	N/A	0.000	- Sin Departamento -
 7702354946210	SAVILOE 50ML MAS CONTENIDO	$0	$3.000	$0	N/A	0.000	0
 7702006208208	SAVITAL	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7702006406697	SAVITAL ACOND AMINOACIDOS X22ML	$0	$1.200	$0	N/A	0.000	0
 7702006202831	SAVITAL MULTIVITAMINAS	$0	$0	$0	0,00	0.000	0
 7702006406703	SAVITAL SHAMPO AMINOACIDOS X25GR	$0	$0	$0	0,00	0.000	0
 7702006207973	SAVITAL SHAMPO ANTI CASPA X27ML	$0	$0	$0	0,00	0.000	0
 7702191522516	SAVITAL SHAMPOO 30ML	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7701101357392	SCHON. CERVERONI ZENU X 500 G	$0	$0	$0	0,00	0.000	0
 7701101250426	SCHON. TRADI. ZENU COLLARIN X 100G	$0	$2.600	$0	N/A	0.000	0
 7701101250396	SCHON.TRADI. ZENU X 225 G	$0	$5.200	$0	N/A	0.000	0
 7701101357279	SCHON.TRADI. ZENU X 850 G	$0	$9.500	$0	N/A	0.000	0
 7702914110501	SELECTA RAMO  NUECES  X230G	$0	$9.300	$0	N/A	0.000	0
 7706667032011	SEMILLAS DE GIRASOL  200 GR	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702026200855	SERVILLETA FAMILIA ACOLCHAMAX MEDIANA	$0	$3.600	$0	N/A	0.000	0
 7702026201920	SERVILLETA FAMILIA EXPERT X 100	$0	$5.100	$0	N/A	0.000	- Sin Departamento -
 7702026146498	SERVILLETA FAMILIA EXPERT X75UNI	$0	$5.100	$0	N/A	0.000	0
 7702026020927	SERVILLETA FLIA PARTIDA X150 1A1	$0	$2.600	$0	N/A	0.000	0
 7702026183806	SERVILLETAS FAMILIA X300	$0	$4.400	$0	N/A	0.000	0
 7702870071373	SEVEDOL EXTRA FUERTE	$0	$2.000	$0	N/A	0.000	0
 SEVEDOLEXTRAFUERTE	SEVEDOL EXTRA FUERTE	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7501065922243	SH H&S 2EN1 SUAVE Y MANEJABLE X18ML	$0	$1.200	$0	N/A	0.000	0
 7500435108294	SH PANTENE RESTAURACION SIN SAL X 18ML	$0	$1.200	$0	N/A	0.000	0
 7702006203982	SH SAVITAL ACEITE ARGAN Y SABILA X 25ML	$0	$1.200	$0	N/A	0.000	0
 7702006207683	SH SEDAL CERAMIDAS X 24ML	$0	$0	$0	0,00	0.000	0
 7702006302432	SHAMPOO DOVE	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7501007492568	SHAMPOO H&SLIMPIEZA RENOVADORA  X 18 ML	$0	$1.200	$0	N/A	0.000	0
 7702354956325	SHAMPOO NUTRI PRO HIALURONICO X18ML	$0	$1.200	$0	N/A	0.000	0
 7702354956295	SHAMPOO NUTRI REPA INTENS X18ML	$0	$0	$0	0,00	0.000	0
 7702354958138	SHAMPOO NUTRIBELA BIOKERATINA 18ML	$0	$1.200	$0	N/A	0.000	0
 7702354956240	SHAMPOO NUTRIBELA PROHIALURONICO	$0	$20.000	$0	N/A	0.000	- Sin Departamento -
 7702354956318	SHAMPU NUTRIBELA 15 CONTROL CAIDA	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 SIEMPRELIBRETAMPONUN	SIEMPR LIBRE TAMPON UNI	$0	$1.100	$0	N/A	0.000	- Sin Departamento -
 7702031800682	SIEMPRE LIBRE NORMAL	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7891010025878	SIEMPRE LIBRE X8 UND	$0	$6.300	$0	N/A	0.000	0
 SILICONABARRA	SILICONA BARRA	$0	$700	$0	N/A	0.000	- Sin Departamento -
 SILICONABARRAGDE	SILICONA BARRA GRANDE	$0	$1.000	$0	N/A	0.000	- Sin Departamento -
 231201110001	SILVAÑA BOMBILLO 100W	$0	$2.000	$0	N/A	0.000	0
 5410316948999	SMIRNOFF	$0	$10.000	$0	N/A	0.000	- Sin Departamento -
 5410316945981	SMIRNOFF GREEN APPLE LATA X250 ML	$6.600	$8.000	$0	N/A	0.000	0
 5410316997980	SMIRNOFF ORIGINAL LATA  X250	$0	$8.000	$0	N/A	0.000	0
 5410316983693	SMIRNOT  ICE X 275 ML	$7.600	$10.000	$0	N/A	0.000	- Sin Departamento -
 7702222000792	SNACK QUESO CON BOCADILLO 49 GR	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702011088802	SNAKY CARAMELO X50 G-MILENIO	$2.336	$2.000	$0	N/A	0.000	0
 7707211632527	SOBRE CAFE JUAN VALDES	$0	$0	$0	0,00	0.000	0
 7500435191500	SOBRE SH COLAGENO PANT X 18 ML	$0	$1.200	$0	N/A	0.000	0
 7702535011829	SODA COCACOLA 1.5	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702354112318	SOPERA AJIACO X3PORCIONES	$0	$1.700	$0	N/A	0.000	- Sin Departamento -
 7702354930929	SOPERA CREMA 3P CHAMPIÑONES X42.5G	$0	$1.700	$0	N/A	0.000	0
 7702354930967	SOPERA CREMA 3P POLLO X42.5G	$0	$1.700	$0	N/A	0.000	0
 7702439001490	SOYA BARY 155ML	$0	$3.700	$0	N/A	0.000	0
 7702085002766	SPAGHETTI CHORIZO X 250	$0	$2.800	$0	N/A	0.000	- Sin Departamento -
 7707307961074	SPAGHETTI COMARRICO X 250 G	$0	$1.500	$0	N/A	0.000	0
 7702085019023	SPAGHETTI DORIA CLASICA X 1000G	$0	$0	$0	0,00	0.000	0
 7702085002360	SPAGHETTI RANCHERO 250 GR	$0	$2.800	$0	N/A	0.000	- Sin Departamento -
 7702020042741	SPAGHETTI SAN REMO 400GR	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7702085002865	SPAGHETTY POLLO ASADO	$0	$2.800	$0	N/A	0.000	- Sin Departamento -
 7702085013021	SPAGUETTI DORIA 500GR	$0	$4.400	$0	N/A	0.000	0
 SPARKIES	SPARKIES	$0	$300	$0	N/A	0.000	- Sin Departamento -
 7702133879494	SPARKIES 5G	$0	$1.500	$0	N/A	0.000	0
 7702090050974	SPEED MAX 1L	$0	$4.000	$0	N/A	0.000	0
 7702090039436	SPEED MAX 250 ML	$0	$2.000	$0	N/A	0.000	0
 7702090044195	SPEED MAX 400ML	$0	$2.800	$0	N/A	0.000	0
 7702090044287	SPEED MAX BLUE 250 ML	$0	$0	$0	0,00	0.000	0
 7702090003598	SPEED MAX LATA 310	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702090071849	SPEED MAX LATA X 310 ML	$0	$2.000	$0	N/A	0.000	0
 7501033204920	SPEED STICK	$0	$4.600	$0	N/A	0.000	- Sin Departamento -
 7702010470479	SPEED STICK CLINICAL	$0	$4.600	$0	N/A	0.000	- Sin Departamento -
 7509546693149	SPEED STICK X70G	$0	$0	$0	0,00	0.000	0
 7501033206580	SPEED STICK XTREM NIGHT	$0	$1.400	$0	N/A	0.000	- Sin Departamento -
